Lat,Lon,tempC,humidity,DewPointC,precipMM,windspeedKmph,WindGustKmph,Class
-6.82550359999999,108.6338918,26.5,69.5,19.5,0,13,23,1
-1.84241,116.41299,27,80.5,23,0,15.5,22,1
-7.81379,114.30051,27.5,72.5,20,0,11.5,19,1
-7.611818,111.648677,28,58.5,19,0,13.5,23,1
-7.8464,111.94846,28,58.5,19,0,13.5,23,1
-8.358529,115.551013,24,78.5,20,0,7.5,16,1
-7.87489,114.95755,25.5,73,20.5,0,7,16,1
-1.689773,116.111524,25.5,85.5,23.5,0.15,16,27,1
-1.09047,122.650002999999,24,78,19.5,0,14,26.5,1
-8.70742,114.97993,24.5,80.5,21,0,9.5,19,1
-7.90403,114.31674,24,80,20,0,8.5,16,1
-7.915669,114.37356,24,79.5,20.5,0,7,15.5,1
-7.945285,113.936026999999,26,68,18.5,0,5,11.5,1
-7.750564,112.835206999999,26.5,74,19,0,7.5,14.5,1
-3.909486,121.560119999999,25,71,18.5,0,7,13.5,1
-5.330118,119.697896,28,55.5,18,0,11,16,1
-6.117543,106.160589999999,28,73.5,23,0,5,9,1
-0.83268,117.44574,28.5,71,22.5,0,7.5,18,1
-6.98513,110.86075,27.5,68,20.5,0,13.5,22,1
-7.239899,110.131518,24.5,64.5,17,0,7.5,13,1
-3.476718,114.785452999999,26.5,69.5,19,0,10.5,21.5,1
-2.951221,102.858714,26,71,21,0,3,9,1
-2.560542,111.202974999999,26.5,76.5,22,0,20,32.5,1
-3.97838,114.99962,26.5,69.5,19,0,10.5,21.5,1
-7.96855,111.50537,27.5,55.5,17,0,12,16.5,1
-7.513568,110.244771,25,62.5,15,0,7.5,13,1
-7.775,110.95996,26,64.5,17,0,13,21,1
-6.79765,110.867978999999,27.5,68,20.5,0,13.5,22,1
-6.81186,108.73422,27,70,20,0,12,21,1
-2.4936,115.382,27,73,20.5,0,9.5,20,1
-8.104929,112.623497999999,24,70.5,18,0,11.5,20.5,1
-7.438826,111.394829,29,54,17,0,11.5,18.5,1
-8.136004,111.618942,25.5,73,19,0,13,23.5,1
-7.69359,111.95767,25.5,66,17.5,0,12.5,21.5,1
-6.99664,108.61732,23.5,74,18,0,5,12.5,1
-7.380542,108.56608,23.5,74,18,0,5,12.5,1
-2.20706,102.086175,25,80,21.5,0,12.5,17,1
-1.704942,103.782603999999,28,67.5,20.5,0,6.5,16,1
0.17715,112.988098,27.5,79,23.5,0.55,3.5,9,1
0.053734,110.925211999999,27.5,79,23.5,1,1.5,7,1
0.510879,109.704688,27,83,24,0,4.5,10.5,1
0.350659,110.444283,27,76,23,0.1,2,8.5,1
-3.74002,119.731,27.5,73,20.5,0,13,26,1
-2.425032,115.132068,28,69,21.5,0,7,18,1
-3.870827,103.440369,27,63.5,18.5,0,7,16,1
-4.56515,103.897533999999,28.5,65.5,19.5,0,6,13,1
-3.683373,103.997758999999,27,63.5,18.5,0,7,16,1
-3.326557,105.369956,29,67,21.5,0,9.5,17,1
-0.493555,101.477231999999,26,66,18.5,0,3.5,9.5,1
-0.29073,103.184809999999,27.5,70,21,0,5.5,14,1
-0.496179,102.248466,29,64.5,20,0,5.5,13,1
0.853809,102.73215,27.5,75,22.5,0,6.5,16.5,1
-1.515752,101.978338,29,64.5,20,0,5.5,13,1
-1.201781,116.645264,27.5,77.5,23,0,19,30,1
-7.98174,111.44161,25.5,63,18,0,8,15,1
-7.98751,111.54225,25.5,72.5,19.5,0,13,21,1
5.354733,95.517369,27.5,79.5,23.5,0,6,13,1
-8.332513,114.221,25.5,69.5,18.5,0,8,13.5,1
-7.84476,111.976,27,63,18.5,0,10,18,1
-7.682847,110.831433999999,25,72,18,0,9,14.5,1
-3.9223,119.91212,25.5,69,18,0,11.5,20.5,1
-7.69424,111.98638,25,63.5,17,0,14,22,1
-7.85047,114.98947,25,70.5,19.5,0,9,18.5,1
-1.250643,101.519324999999,26,77.5,21.5,0,4.5,11.5,1
-7.391374,110.957573,28.5,56,14.5,0,9,16.5,1
-0.509686,117.175527999999,27,81,23,0,12,19.5,1
-7.615142,111.947269,27,53.5,15.5,0,9.5,17,1
-1.161156,116.869328,27,77,22.5,0,14,25,1
1.020089,104.570285,28,72.5,22.5,0,16,25,1
-5.35788,104.115653,26.5,66.5,19,0,6,15,1
-5.58258,104.41542,26.5,66.5,19,0,6,15,1
-7.69207,111.79148,26.5,58,16.5,0,9.5,15,1
4.97787,96.61833,28,79.5,24,0,7.5,12,1
-7.971231,111.529414999999,26.5,58,16.5,0,9.5,15,1
-7.962046,111.036738,25,69,17.5,0,14,22,1
-3.053278,119.681052,28,76,21.5,0,9.5,20,1
-3.74147,119.86156,27.5,79,21,0,13,25.5,1
-7.8366,114.63929,25,78.5,20.5,0.1,8,17.5,1
-3.9852,114.83346,27.5,75.5,21.5,0,8,16.5,1
-7.798675,114.267967,27,68,19.5,0,10,17.5,1
4.452141,96.185623,27,81.5,23.5,0,7.5,14,1
-6.95142,110.95306,27,68.5,19.5,0,8.5,16.5,1
-1.82959,122.68629,24,68,17.5,0,13.5,28.5,1
-7.94808,114.55403,24.5,82,21,0,6.5,16,1
-7.6162,112.63837,27.5,61,18,0,12.5,19.5,1
-8.313694,114.682913999999,24.5,82,21,0,6.5,16,1
-7.99216,111.75014,27,62,19.5,0,13.5,19.5,1
-7.81694,110.29442,27.5,64,19.5,0,8.5,13.5,1
-7.699278,108.477472,26.5,74,21,0,5,12,1
-7.65072,112.51971,28.5,47,15.5,0,7.5,15.5,1
-7.9408,114.41514,24.5,82,21.5,0,10,16,1
-1.78486,101.95301,26.5,82.5,23,0.1,12.5,19,1
-7.98413,110.99244,28.5,55,18,0,10,15,1
-2.88935,121.54777,22.5,40,10.5,0,6,9.5,1
-7.56476,110.85319,29.5,55,17,0,8.5,15.5,1
-7.73754,109.64584,26,72.5,19.5,0,8,15,1
-7.61631,109.46614,26,72.5,19.5,0,8,15,1
-8.9434,115.598,25,74.5,20,0,11,18.5,1
-7.87534,110.32705,25.5,70.5,19.5,0,13.5,21,1
-6.83756,107.8324,26.5,40,11,0,6,11,1
-0.469818,100.582793,25.5,64.5,18,0,2.5,9.5,1
2.90819,98.33247,22,76,17.5,0,3.5,9,1
-3.92706,101.99896,25,78,21,0,10.5,18.5,1
0.92287,104.93938,28.5,72.5,22.5,0.05,15,21,1
-6.99789,108.71226,25.5,58,15.5,0,15.5,28.5,1
-7.91645,112.54353,24.5,62,15.5,0,1.5,9,1
-4.9866,119.97326,27,59.5,17.5,0,7.5,10.5,1
-3.37509,119.93883,24,77,19,0,6.5,9,1
-6.96611,107.33275,24.5,59.5,15,0,6,11.5,1
-8.61359,114.51233,23.5,81.5,20.5,0,8.5,14,1
-7.8436,110.57552,26.5,65.5,19,0,6.5,11.5,1
-7.96294,110.99905,28,60.5,18,0,6.5,14,1
-7.98791,111.36601,28,57.5,18,0,4.5,11.5,1
-6.94374,110.94289,27,63.5,19.5,0,10.5,18,1
-2.75796,101.87461,23.5,74.5,19,0,9,15.5,1
2.83781,98.54238,23,81,19,0,5,11,1
-3.89188,119.78426,28,70.5,21,0,20.5,38,1
-7.9046,114.95132,26,74,21,0,5,17,1
-8.90364,118.95359,27,69.5,19.5,0,8.5,15.5,1
-2.87659,120.52838,25,70.5,18.5,0.1,6,11,1
-7.54639938569095,108.392203210937,25.5,62,16,0,15,27,1
-6.98808,108.94472,28,68,20,0,10.5,20.5,1
-7.79634,112.7592,25.5,65,16.5,0,8.5,15.5,1
-7.83408,114.36357,24.5,82.5,21,0.1,10,17,1
-2.85224,121.98324,25.5,75.5,20,0,9.5,12,1
-3.20274,129.95719,25,88.5,23,0,11,19.5,1
-7.96434,111.99643,27.5,59.5,18,0,12,19,1
-8.87337,113.16145,22.5,81,18.5,0,8,12.5,1
-8.269,114.96392,24.5,76.5,19.5,0,10.5,16.5,1
2.9937,98.66961,22,81,19,0.15,3,10,1
-5.9142,104.89027,27.5,66.5,19.5,0,6.5,15,1
-7.36201702607195,110.128969984716,24.5,68.5,17,0,5,12,1
0.73926,122.79264,27,80,21.5,0,6,13.5,1
-7.74378,111.96009,28,60.5,18.5,0,12.5,19,1
2.90878,99.76316,28,73,22.5,0.15,8.5,18,1
-7.9964,114.28226,25.5,81.5,21.5,0,8.5,17,1
-8.81587,111.6947,26.5,72,20,0,11.5,22.5,1
-7.88809,112.86972,27,60,17.5,0,1.5,11.5,1
-7.87559,114.55982,26,75.5,21.5,0,10.5,17,1
-7.60025,112.55598,29,63.5,20,0,11.5,18,1
-5.80137,105.43995,28.5,69,21,0.05,6,12.5,1
-5.554205,104.730372999999,28.5,67.5,21,0,3.5,10.5,1
3.97849,116.81919,28.5,72.5,23,0,10.5,13,1
2.7957512,99.8794743999999,27.5,77,22.5,0.25,7,13,1
-8.2121,111.77103,25.5,73.5,20,0,13,22,1
-7.83365,111.96267,27,67,20,0,12.5,24,1
-1.75207,116.91349,27.5,70.5,23,0.15,7.5,13.5,1
-8.36852,111.86478,25.5,73.5,20,0,13,22,1
-3.11378,119.75408,25.5,84.5,22,0.25,6.5,11,1
-8.1550624,111.648186099999,26,75,20.5,0,13.5,22.5,1
-7.88137,112.69516,25,72.5,19.5,0,7.5,19.5,1
3.69311,117.97072,28,72.5,22.5,0,7,16,1
-6.6656853,108.1725154,28.5,65,20,0,11,20,1
4.0138918,117.702147999999,27.5,79.5,23.5,0.2,6,10.5,1
-7.453404,112.664602,28,73,20.5,0,10,19.5,1
-7.3928893,110.3755648,24.5,73,19,0.1,4,11.5,1
-7.5497927,112.4082849,29,59.5,17.5,0.1,14,21,1
-7.70647,112.98368,28.5,69.5,20,0,9,18,1
-7.8413744,111.5259628,27,63,19,0,10.5,18.5,1
-5.80042,105.66863,28,72,22.5,0,7.5,12,1
-5.91832,105.41617,28.5,68,21,0,7,13.5,1
-8.1573397,111.421626699999,28,61,18,0,6.5,10.5,1
-6.2859526,106.3610962,29.5,64.5,22.5,0,9,10.5,1
-7.7590598,111.341140199999,28,61,18,0,6.5,10.5,1
-6.1567813,106.3169479,27.5,70.5,21.5,0,6.5,7.5,1
-8.56453,112.98486,25,74.5,19.5,0,6.5,13,1
-7.734417,112.601986399999,26,66.5,18,0,7,18,1
-7.4277685,110.1789757,27,62,17.5,0,7.5,14,1
-7.0389749,107.5105765,27,62.5,16.5,0,8,18.5,1
-7.5775378,110.3696069,25.5,67.5,17,0,9.5,17,1
-6.5893191,107.1779936,31,56,19,0.05,11.5,15,1
-8.278706,115.4852012,25.5,75,20,0,9,18.5,1
-6.9088202,107.9146687,27,62.5,16.5,0,8,18.5,1
-6.6939671,107.896894299999,31.5,52.5,16.5,0,8,17.5,1
-6.827178,107.933925499999,27,55.5,16,0,7,12,1
-7.0167503,108.1132212,23.5,66.5,16,0,6.5,18.5,1
-3.5628602,119.768661399999,29,60.5,18,0,9,20,1
-7.0549395,107.6451458,29,58,18.5,0,8,17.5,1
-8.04608309999999,111.7167504,27,68.5,19,0,15,25,1
-6.9016812,107.8998566,27,62.5,16.5,0,8,18.5,1
2.582303,115.687296999999,19.5,93,18,2.05,2,8.5,1
-7.8588502,112.3013303,26.5,64.5,19,0,16.5,23,1
-6.8510505,108.0806141,29,53,17,0,11.5,21.5,1
-6.98495599999999,108.136937499999,24,60,16.5,0,10.5,22.5,1
-8.1558777,113.9655419,26.5,44.5,14.5,0,7.5,17,1
-7.0755836,107.7310526,25.5,49,11.5,0,12,24,1
-7.064575,107.482475099999,26,45,12.5,0,9.5,14,1
-5.81279,105.10153,28,68.5,20,0,9.5,18.5,1
-6.79015499999999,108.460246399999,27.5,62.5,18.5,0,17.5,29,1
4.0530708,117.631749399999,26.5,81.5,23,0,6.5,12,1
-8.0225303,111.7256936,26,72,20,0,11.5,18.5,1
-7.9071273,114.149880599999,26,61,17.5,0,6.5,17,1
-6.8387932,108.3949661,28.5,57.5,17.5,0,13.5,22.5,1
-6.986795,108.586902,25,68.5,19,0.2,7.5,13.5,1
-6.81936,107.84604,26,53.5,14,0,8,18,1
-6.81019,107.9804,29.5,44.5,13.5,0,10.5,18.5,1
-6.88466,107.59308,28.5,48,16.5,0,7.5,19,1
-6.85959,107.58852,28.5,48,16.5,0,7.5,19,1
-6.905264,107.454232,28.5,48,16.5,0,7.5,19,1
-7.2026011,107.455855499999,26.5,58.5,16.5,0,5.5,11.5,1
-6.8819836,107.944295099999,25.5,64.5,18,0,5.5,12,1
-0.760379868327127,100.289969947692,24,89.5,22,0.3,8.5,17,1
-7.833696,112.534172,26,65.5,18,0.15,2.5,12,1
-1.88239,124.85162,27,78,23,0,10,16.5,1
-2.9214667,104.874650799999,30,59,20,0,6,13.5,1
-7.54112,112.50166,28.5,56,19.5,0,8.5,18,1
-8.2435701,111.4901903,26.5,74.5,21,0,11.5,17.5,1
-7.287792,110.456609,26,60.5,18,0.05,5,11,1
-7.9902666,113.013112999999,27.5,58.5,16,0,7.5,17,1
-7.7888522,114.1914951,29,61.5,20,0,9,12.5,1
-7.6967057,111.4097027,28,62,19.5,0,4.5,11.5,1
-6.1627643,105.873067799999,28.5,69.5,22,0,4.5,10.5,1
-3.2271111,119.950925999999,26,78.5,21.5,0,7,12.5,1
-8.43065,114.76157,26,77,22,0,6.5,11,1
-5.77228,104.69386,27,68,20.5,0,6.5,13.5,1
-6.2294148,106.366983399999,30.5,69.5,22.5,0,6,9.5,1
-6.8944168,108.0213374,29.5,60,18.5,0,7,15,1
0.96555,101.51536,27.5,74.5,23,0.15,4.5,10,1
-7.51181,108.95774,26.5,65,19.5,0.05,8,13.5,1
-7.37732749999999,110.353222899999,23.5,76,19,0,6,11,1
-7.6847743,112.409029899999,30,55,17.5,0,10.5,17,1
-6.0661187,105.901859999999,28.5,69.5,22.5,0,5,8.5,1
-7.4894444,110.148888899999,23.5,76,19,0,6,11,1
-7.798868,114.3579131,26,69,21,0.1,8,16.5,1
-6.9500237,107.846539399999,26,64,19.5,0.05,3,6.5,1
-8.0030419,114.310371799999,26,79.5,22,0,7.5,13.5,1
-2.6095639,104.752093899999,30,59,20,0,9,20,1
-4.03197,103.27016,29,53,15.5,0,7.5,17.5,1
-6.85907899999999,107.920276699999,29.5,57.5,20,0.15,9,14,1
-7.8413339,112.506629299999,24.5,70,18,0,3,11,1
-6.86828189999999,108.033191799999,29.5,62,20.5,0,8.5,12,1
-5.58804,105.95565,28.5,71.5,22.5,0.15,9,13.5,1
-7.40241939999999,112.4202058,29.5,63.5,20,0.15,7,14.5,1
-6.270954,106.3493224,29.5,72,23,0.1,6.5,9,1
-8.40759,115.56454,26,78.5,21.5,0,8.5,15.5,1
-7.16410819999999,109.559784199999,25.5,65,18.5,0.1,5,12.5,1
-3.419661,104.560048999999,29,65.5,22,0,5.5,13.5,1
-3.9646264,121.7708337,27.5,71,21,0,8.5,13.5,1
-3.3118,104.679599999999,29.5,67,22.5,0,6.5,13.5,1
-5.6042815,105.114201099999,27.5,70.5,22,0,11,18,1
-7.9183528,112.5394091,24.5,70.5,16,0,2,11.5,1
-8.0994444,114.2141667,27,63,18.5,0,8.5,16,1
-7.8759956,113.662123599999,27.5,69.5,21.5,0,13,15.5,1
-8.3786991,116.4901981,28,72.5,21.5,0,9,17,1
-5.462361,105.095146,29.5,66,21,0,15,22,1
-6.89916669999999,108.0469444,29,65,20,0,13.5,21.5,1
-8.36733,115.82338,28,75,21,0,9,16,1
-7.73784509999999,111.7912764,30,49,17,0,11.5,19.5,1
-7.8245426,111.8866683,27.5,70,21,0,13,20.5,1
-8.43595279999999,115.609553,28,77.5,21.5,0,12,20,1
-6.9459341,107.7858289,27,53,17.5,0,8.5,16.5,1
-7.36423189999999,110.141748399999,26,65.5,19.5,0,6,13,1
-7.412586,110.0658105,26,65.5,19.5,0,6,13,1
-6.88198,108.30072,27,58.5,17,0,11,23.5,1
-7.6010262,110.095589099999,28,52,15.5,0,7.5,18.5,1
-7.96554,111.30565,28.5,61.5,19.5,0,8.5,16.5,1
-7.72454,110.90941,28.5,61.5,19.5,0,8.5,16.5,1
-7.54937,109.67424,28.5,69,21,0,9.5,14.5,1
-7.93625,112.57971,28.5,48,15.5,0,8,20,1
-8.33431,111.75631,28,69,21,0,12.5,21,1
-7.99442,111.56735,29,58.5,19,0,9,19,1
-6.98883,108.79427,31,56.5,19,0,11.5,18.5,1
-6.86388,108.24585,30,57,18,0,17,25,1
-6.90752,107.31814,29,51,17,0,7.5,15.5,1
-6.89718,110.91445,30,62.5,19.5,0,9.5,15.5,1
-1.93413,116.19981,27.5,74.5,22.5,0,10,16.5,1
-7.68898,111.94351,30,55,19,0,10.5,18.5,1
-5.92902,104.3034,28,64,20.5,0,9,18,1
-7.8708,110.99999,29,56.5,18.5,0,15.5,25.5,1
-4.916028,104.204715999999,30.5,49,16.5,0,8.5,16,1
-6.99507,107.52008,30.5,47.5,18,0,6.5,17,1
-6.81157,107.66943,27,45,13.5,0,7,17.5,1
-6.88044,107.3965,30.5,47.5,18,0,6.5,17,1
-2.80025,104.83649,31.5,53.5,20,0,8.5,17,1
-7.342926,107.778153,27,56.5,16.5,0,6.5,17,1
-6.8353325,108.5151507,30.5,53,17,0,14.5,24.5,1
-2.42986,104.93637,31.5,53.5,20,0,8.5,17,1
-3.56012,119.94684,29.5,60,20,0,19,31,1
-7.56552,110.95219,28,61,17.5,0,9.5,20.5,1
-7.97496,111.9566,30.5,55,18.5,0,12,19.5,1
-7.6777,110.41515,28,61.5,18.5,0,12.5,21.5,1
-7.72466,110.99985,28,61.5,18.5,0,12.5,21.5,1
-6.37131,106.60875,29.5,58.5,20,0,10.5,14.5,1
-6.91185,106.18104,29.5,61.5,21,0,6.5,11,1
-3.84404,119.78496,29,70.5,21,0,12,23.5,1
-1.92176,116.51286,27,79.5,23.5,0.1,7.5,12.5,1
-3.61921,119.91638,29,70.5,21,0,12,23.5,1
-3.63529,119.76336,29,70.5,21,0,12,23.5,1
-3.83314,115.97848,27.5,72.5,22,0,7,15,1
-3.17586,119.81762,26,71.5,19.5,0,7,15,1
-7.640383,108.620084,28.5,64,20.5,0,7.5,13.5,1
-6.18629,106.564,29.5,65.5,22,0,9,14,1
-5.5216,105.76486,28.5,71.5,22,0,10,16,1
-6.84606,110.88031,29,68.5,21.5,0,9,17.5,1
-8.19267,113.85612,27,70.5,20.5,0,4,11.5,1
-8.47306,113.88561,26,73.5,21,0.05,6.5,10,1
0.94191,117.71164,28,77,23.5,0.55,7,12.5,1
-6.85846,106.34786,29,68.5,22,0,5,8.5,1
-3.55379,115.79626,27.5,81.5,24,0.2,6,13,1
0.83718,101.95625,26.5,87,24,0.75,3,9,1
3.9506,116.71602,20.5,87,18.5,1.85,3.5,12,1
-7.9272,108.58391,27,69,20,0,8,13.5,1
-3.89082,119.90281,28.5,61,19.5,0,8.5,14.5,1
-3.8656,119.9947,28.5,60.5,19,0,8.5,14,1
-6.98803,108.76386,29.5,58.5,20,0,7,14.5,1
-7.8456,108.93904,26,78.5,22,0,13,20,1
-7.7386,110.79535,26,72,20,0.1,10,15.5,1
-7.91315,109.98776,27.5,72,21.5,0.1,11.5,14,1
-7.788,111.8131,29,59,18.5,0,8.5,17,1
-8.13855,111.62366,27,70,20.5,0,12,17.5,1
-8.50562,111.85595,28,70,21,0,11,17,1
-6.90686,107.78578,26.5,63,18.5,0.05,4,9,1
-7.79909,114.51256,26,73,21,0,8.5,16.5,1
-6.60347,106.86124,28.5,64,21.5,0,7.5,13,1
-6.95229,107.52872,25.5,61,18.5,0.05,5.5,10.5,1
-5.53038,105.47709,28,70,21,0,11.5,23,1
-5.96518,104.69853,26,76,21.5,0.05,9.5,21,1
-6.62623,106.34858,29,65.5,21.5,0,5,10,1
-6.43163,106.58873,29,67.5,21.5,0.15,7.5,13.5,1
-6.25197,106.8382,28,71.5,22,0.15,6,11,1
-6.38117,106.35288,29.5,65.5,21.5,0.05,6,12,1
-7.57284,112.8193,28.5,69,22.5,0,7.5,12.5,1
-8.31239,113.83953,24.5,74,19.5,0,8.5,10,1
-5.84224,105.62604,28.5,69.5,22.5,0.1,7.5,14,1
-4.76453,102.66044,24,85,21.5,0,8,15,1
-7.83406,114.90534,28,69,21,0,8.5,18,1
-7.96091,107.74023,26,77.5,22,0,12.5,18,1
-5.92634,105.17065,28,67.5,20,0,14.5,25,1
-5.54321,105.6907,28,65,19.5,0,13.5,28.5,1
-8.41216,111.69096,27.5,70.5,21,0,10,14.5,1
-7.95694,110.34317,25.5,70.5,19.5,0,7.5,12,1
-6.64778,106.42153,30,56,20.5,0,8.5,14.5,1
-7.96027,112.79202,26,68,18.5,0,5,10.5,1
-7.86152,112.78343,26,68,19,0,2.5,10.5,1
-6.8311,108.45774,27.5,61.5,19,0,5,9,1
-6.35223,106.32842,30,59,20,0,8,13,1
-6.19712,106.88164,30,62.5,22,0,10,11.5,1
-5.54769,105.37429,30.5,58,19,0,7.5,16,1
-6.9943,108.6574,29,58.5,19.5,0,8.5,12,1
-6.98881,108.8792,30,57,20,0,10,17.5,1
-6.87632,108.98508,30,58.5,21,0,9.5,15.5,1
-7.92314,109.99668,28.5,69.5,22,0.05,11,15.5,1
-8.80467,113.9918,28,74.5,22.5,0.1,7.5,17.5,1
-7.3598,107.81844,26,60.5,18.5,0,6,12.5,1
-8.32671,113.76138,25.5,80.5,21,0,8.5,13.5,1
-7.9252,111.98503,30.5,59.5,20.5,0,11.5,17,1
-7.90988,111.79887,28,74,22.5,0,11,17,1
-8.90438,113.96892,28,73,22.5,0,11.5,17.5,1
-8.77354,113.96091,28,73,22.5,0,11.5,17.5,1
-7.99878,111.90155,30.5,59.5,20.5,0,11.5,17,1
-3.61763,104.81659,30,54,20.5,0.65,4,11,1
-5.73822,105.54754,28.5,67.5,21,0,15,28,1
-3.73124,102.5368,25.5,83.5,22.5,0.1,10,17.5,1
-5.91242,105.25489,28,75,22.5,0,10.5,21,1
-7.8799,112.61863,28,63,19.5,0,5.5,14.5,1
-5.85553,105.79755,29,73.5,23.5,0.95,7.5,15,1
-3.50001,104.70435,29,66,22.5,0,5,12,1
-3.98477,115.87165,28,72.5,22.5,0,7.5,13,1
-7.65915,111.71768,29,54,19,0,8.5,13,1
-6.82862,108.90037,30,64.5,22,0,7,13.5,1
-7.97971,111.54965,28.5,67.5,21,0,11.5,17,1
-3.90222,119.95595,29.5,62.5,20.5,0,7,11,1
-1.85719,116.13987,28,76.5,23.5,0,11,17,1
-5.61853,105.76228,28.5,66.5,21.5,0.25,8.5,17,1
-3.99768,121.561,27.5,70.5,21,0,6,10.5,1
-3.91071,121.80237,27.5,70.5,21,0,6,10.5,1
-5.74083,105.53352,28.5,72.5,22,0,8.5,17.5,1
0.95167,117.91992,27.5,78,23.5,0.05,12,14,1
-5.77909,105.35447,28.5,69,22.5,0,7,13,1
-7.4777,109.41806,27.5,73.5,22,0.1,8.5,13,1
-7.78449,112.92908,30,65.5,21.5,0,7.5,13,1
-7.83863,114.62021,26.5,74,21,0,7,14.5,1
-7.9387,114.30295,27,76,22,0,6.5,11,1
-7.97805,111.7494,27,71,21,0.05,9.5,15,1
-8.54736,111.91324,28.5,70.5,21.5,0.15,9,15,1
-3.61639,119.9683,29,71,22,0,5,12.5,1
-1.67785,116.9102,28,72,23,0,6,10,1
-7.71885,112.9109,30,69,21,0,7.5,15,1
-8.73649,113.8524,29,66,22,0,10,17,1
-5.48648,105.10273,29.5,64,22.5,0,10.5,17.5,1
-7.98698,111.88739,30,61.5,21,0,7.5,13,1
-8.65045,111.80979,28.5,68,21.5,0.05,8.5,13,1
0.71833,128.83115,29,68.5,22,0,6,8.5,1
-1.4994,116.99806,28,80,24,0.1,7.5,12.5,1
-3.4070916430698,114.73894277716,29,71,22.5,0.05,6.5,11,1
-8.58955,115.9499,28.5,76,24,0,8.5,16,1
-3.51197,114.88835,29,71,22.5,0.05,6.5,11,1
-8.38764,111.91273,29,71.5,22.5,0,12,20,1
3.94444,116.97702,28.5,76,23.5,0.1,8.5,15.5,1
-6.72462,106.87595,27,79.5,23,1.2,1.5,9.5,1
-7.97307,111.53774,30,65,22,0.75,6,12,1
-7.5019,112.74637,30,71,21.5,0,8.5,15,1
-8.75743,111.64671,28,70.5,22.5,0,7,15,1
-8.81464,111.8269,29,76,24,0,8.5,14.5,1
-8.19126,111.98742,29.5,69.5,22.5,0,8,16,1
-7.38003,109.96431,25,79,21.5,0.55,1.5,9.5,1
-6.92738,106.60169,27.5,70.5,23,1.1,6.5,11.5,1
-2.87071,111.40158,26,94.5,24,0.1,4,10.5,1
-2.40776,112.83357,26,94.5,24,0.1,4,10.5,1
-2.5107,113.97712,27.5,79.5,24,0.7,4.5,13.5,1
-2.807,113.95255,27.5,79.5,24,0.7,4.5,13.5,1
-0.40071,114.91293,27,82.5,22.5,0.75,2.5,7.5,1
-1.8149,111.9902,26,94.5,24,0.1,4,10.5,1
-2.40997,112.93883,26,94.5,24,0.1,4,10.5,1
-2.78596,111.95602,26,94.5,24,0.1,4,10.5,1
-1.93958,113.95691,27,82.5,22.5,0.75,2.5,7.5,1
-1.92232,114.23096,27,82.5,22.5,0.75,2.5,7.5,1
-0.99799,113.86949,27,82.5,22.5,0.75,2.5,7.5,1
-0.94325,115.66062,28,76.5,23.5,0.05,11.5,23.5,1
-2.48475,115.26993,26.5,86,23.5,0.2,4,12.5,1
-1.98744,114.82775,27,82.5,22.5,0.75,2.5,7.5,1
-0.96049,101.49141,23,86.5,20,1.15,3.5,11,1
-0.60221,103.75937,25,87,23.5,1.15,14,26,1
-0.62376,102.46164,26.5,83.5,23,0,5.5,12,1
0.76877,102.90396,26,82,22.5,0.9,10.5,23,1
0.44916,101.65461,28,78,22.5,1.3,6,14,1
0.69047,101.61017,28,78,22.5,1.3,6,14,1
0.999,101.93746,28,78,22.5,1.3,6,14,1
0.99945,102.912,26,82,22.5,0.9,10.5,23,1
1.4174,101.78778,27,75,21.5,0,8,16,1
1.969,101.38379,27,75,21.5,0,8,16,1
1.91248,100.96438,27,75,21.5,0,8,16,1
0.96528,100.88161,28,78,22.5,1.3,6,14,1
1.2027,104.78225,27.5,76.5,23,0.1,21,31.5,1
5.90441,95.84328,26.5,80,24,0,24,39,1
1.80134,104.70101,27,82,23,0.3,20.5,29,1
1.9972,104.95082,26.5,84,24,0.1,18,29.5,1
-0.41979,100.92559,26,77.5,21,0.2,4,13.5,1
0.40732,109.72347,24.5,97,24,0.95,3,9,1
1.25529,104.81881,27.5,75.5,22.5,0.1,19.5,28,1
5.68594,95.94844,26.5,79.5,22.5,0,14,21.5,1
1.9807,104.98136,27,79.5,23,0.05,20.5,29.5,1
-0.81371,119.96896,26,89,23.5,0.5,3,9,1
5.50853,95.62969,26.5,78,22.5,0,13,22.5,1
3.96293,116.69724,20.5,90.5,19,5.15,1.5,8.5,1
3.84011,97.9797,26.5,79.5,22.5,0.05,5.5,11.5,1
1.32278,104.87126,27.5,78.5,24,0.55,16.5,28,1
1.87517,101.96008,27,77.5,23,0,12,20.5,1
1.84813,104.67194,28,81,24,0.15,16.5,23,1
-3.90795,128.31495,28,76.5,23.5,0,12.5,23.5,1
3.7891,97.95475,27.5,76,23,0.3,4,11,1
4.26667,98.1195,27.5,72,23,0.05,4.5,11.5,1
1.90501,104.80443,26.5,79,23.5,0.2,18.5,29,1
-3.87303,128.50885,28.5,67,22,0,17.5,30,1
-1.93401,116.9048,28.5,72.5,23,0.05,15,27,1
-1.82864,116.96904,28.5,72.5,23,0.05,15,27,1
0.9943,117.65259,28,77.5,24,0,17.5,31.5,1
0.178833,115.179267,28,77.5,23,0.3,5,11.5,1
-0.74661,117.63998,28.5,70,23,0,9.5,22,1
-0.72188,104.72443,28,78,23.5,0,14.5,22,1
3.9125,116.78314,28,74,22.5,0,10,14.5,1
1.9723,104.71481,27.5,76.5,22.5,0,22,33.5,1
